"customer_id","first_name","last_name","credit_score","total_account_balance","total_loan_amount","loan_to_balance_ratio","overall_risk_category"
"CUSOYXS9A01DDE9","Michael","Cole",481,25912.75,270635.86,10.4441195936363373,"High risk"
"CUSCNFJ1RGJGU60","Jeffrey","Moreno",461,81036.56,577194.19,7.1226393371090777,"High risk"
"CUSELKFH1HNKKA3","Terri","Keller",457,14306.38,96979.28,6.7787434696967367,"High risk"
"CUSN1N3VHPOJKO3","Todd","Vasquez",427,23743.99,124571.90,5.2464602621547600,"High risk"
"CUSLYTK7SGFA3US","Teresa","Patterson",490,55460.60,452322.86,8.1557512901050475,"High risk"
"CUSLK3UMHEHGIR3","Abigail","Campbell",476,21353.68,358799.85,16.8027173770516370,"High risk"
"CUSPKGEBENO5N6G","Steven","Johnson",408,8423.07,424484.69,50.3954840693476369,"High risk"
"CUSX170UQL8RFYK","Gregory","Higgins",461,44378.92,252152.42,5.6818061367874658,"High risk"
"CUSSZ2FMDFHECIA","Kara","Lang",362,38836.68,243692.05,6.2747909965527434,"High risk"
"CUSZJ61EQ3Y8EWM","John","Heath",404,31437.85,415763.56,13.2249361836130651,"High risk"
"CUSJM0P2WOHNKDZ","Anna","Andrews",450,46357.91,289506.00,6.2450183798191075,"High risk"
"CUS2KLOT81XQTPB","Wanda","Keith",524,47297.97,314738.70,6.6543807271221154,"High risk"
"CUSDS7C3MZDJ7XF","Sandra","Taylor",394,45138.23,293604.14,6.5045558941943448,"High risk"
"CUSBARSAV0SEBE0","Matthew","Fischer",398,911.12,120661.68,132.4322591974712442,"High risk"
"CUSHB3E63UHM61S","Tina","Chase",406,16147.54,192205.80,11.9031010296305196,"High risk"
"CUSKDGCUF78II4A","David","Cabrera",474,13307.56,267285.30,20.0852222345794421,"High risk"
"CUSP3BBTBIVR9UP","Willie","Smith",336,2003.37,289603.37,144.5581045937595152,"High risk"
"CUSJCI07BWW0MOI","Christopher","Moody",324,59815.33,512728.57,8.5718589197785919,"High risk"
"CUSDV4FN28I85HY","Mark","Briggs",549,20064.40,389890.26,19.4319421462889496,"High risk"
"CUSDMSQN9R3VEB6","Heidi","Jackson",373,406.60,162862.75,400.5478357107722577,"High risk"
"CUS0WFSNI7WAS37","Tammy","Ramos",314,12543.32,191718.27,15.2844916656834076,"High risk"
"CUSYNEUA5K1Q2C6","Sean","Williams",411,50413.98,327820.76,6.5025764678765692,"High risk"
"CUSQWXSICKYVIV2","Samuel","Herrera",435,32175.63,194167.60,6.0346168824044782,"High risk"
"CUSV2FQNO89KBY7","Meagan","Kim",423,41662.29,281619.52,6.7595785061262835,"High risk"
"CUSJ3HRT2UB97IJ","James","Malone",527,14121.98,214031.89,15.1559405975649307,"High risk"
"CUSZ9SZRVHRZZC5","Joshua","Anderson",400,11304.53,94614.17,8.3695801594581995,"High risk"
"CUSHGMYBVKRWBRW","Christina","Norton",304,32736.12,242897.42,7.4198597756850842,"High risk"
"CUSWXPC024LOA4N","Scott","Randall",507,55989.39,288314.15,5.1494425997497026,"High risk"
"CUSSXV6I8B98AJ6","Jessica","Young",383,7040.31,172603.00,24.5163920338735084,"High risk"
"CUS7GNWP62NHCIL","Christian","Edwards",392,7881.08,305783.03,38.7996353291680836,"High risk"
"CUSAEBVG0BYIIES","Kimberly","Mckinney",417,28258.65,263268.63,9.3163909103938086,"High risk"
"CUSQFQZA2CWXGTT","John","Holmes",409,4450.21,27761.27,6.2381932538015060,"High risk"
"CUSR2R6Y78PI0YV","Aaron","Moore",333,34434.73,419422.99,12.1802317021216661,"High risk"
"CUSNTN37FPHEKD3","Kelly","Orr",487,84169.66,538812.97,6.4015105918213285,"High risk"
"CUSW5HF7IYWI3FH","Jacob","Jackson",433,887.03,195867.94,220.8132081214840535,"High risk"
"CUSBJ4ROFEQ8WOX","Amanda","Brown",449,23378.15,294098.39,12.5800540248052134,"High risk"
"CUSCJV7ZEHY7R56","Shawn","Carter",501,91403.32,491736.33,5.3798519572374395,"High risk"
"CUSVTMGUF9NMJAS","Christina","Mathis",309,14349.14,292455.67,20.3814075268622370,"High risk"
"CUSAXUIB7AVU4ZV","Heather","Coleman",341,29269.48,264964.90,9.0526001828525823,"High risk"
"CUSYTE9M1AS5LD7","Mitchell","Sanders",437,48578.69,290025.48,5.9702202755982098,"High risk"
"CUS9MQDK2IQDWWZ","Regina","Maldonado",336,47364.57,354193.01,7.4780159515857528,"High risk"
"CUSF6X0K0ODTRWS","Glenn","Jones",330,26344.56,162604.93,6.1722393541588852,"High risk"
"CUS3MZC15881YOX","Christopher","Donaldson",491,26265.17,219417.81,8.3539459291525621,"High risk"
"CUSLQS2I1BR4YE5","Kayla","Stewart",490,93128.06,509800.46,5.4741874790476683,"High risk"
"CUS71QF44V40W43","Kimberly","Ramirez",448,18153.75,417229.23,22.9830877917785581,"High risk"
"CUSAMJC5PEYKWYV","Lisa","Johnson",408,36778.91,217958.53,5.9261824235682895,"High risk"
"CUSJQTVM2IN25H1","Devon","Wood",414,15524.84,122659.88,7.9008788496370977,"High risk"
"CUSGX1JKMQLMW00","Ashley","Mcgrath",433,10866.43,194559.24,17.9046144870026310,"High risk"
"CUSEENU17VTI9NX","Tyler","Johnson",512,14157.82,90927.46,6.4224195532928092,"High risk"
"CUSQ4VU5B9A9S24","Stephen","Harvey",374,348.69,21547.18,61.7946600131922338,"High risk"
"CUSVP789X0ES8E3","Sarah","Cochran",306,106678.94,543002.68,5.0900644494592841,"High risk"
"CUS5SXSTCIXMVC1","Keith","Figueroa",497,11153.10,178842.42,16.0352207009710305,"High risk"
"CUS7TVVHOB6XECY","David","Long",317,19870.96,191521.40,9.6382560278919589,"High risk"
"CUSVMSUCNRH6A8S","James","Roth",462,1749.85,39515.09,22.5819870274594965,"High risk"
"CUSVSH4FFHRRI01","Rachel","Montgomery",543,41304.13,222781.30,5.3936809708859623,"High risk"
"CUSH8WUJ1LGPVP8","Nathan","Morrison",541,36908.13,441643.29,11.9660164305262824,"High risk"
"CUS31BULJGWBZEM","Benjamin","Cooper",516,35150.26,249266.89,7.0914664642594393,"High risk"
"CUS2MS9GA76SCR9","Samantha","Foster",403,2405.11,86688.60,36.0435073655674792,"High risk"
"CUSPHKG5BAI29T4","Timothy","Burton",407,91242.67,560597.03,6.1440226376540713,"High risk"
"CUSD6IUDPTUW2OQ","Patrick","Garrett",482,30770.34,196195.76,6.3761323404291275,"High risk"
"CUS2BVJD0QVCPKO","Christine","Dennis",541,19941.52,214426.34,10.7527580645808344,"High risk"
"CUSFSK6M3HX24MA","Tammy","Fleming",492,21484.91,171361.95,7.9759212396049134,"High risk"
"CUSPG1M1IHAA7J4","Heather","Holmes",357,1558.22,142489.63,91.4438461834657494,"High risk"
"CUSFWA5JF7OASE3","John","Brown",529,44440.08,534429.99,12.0258557140311179,"High risk"
"CUS81OPQ1HIARZR","Linda","Kelley",445,46913.25,238769.16,5.0895889753960768,"High risk"
"CUSPOK6EDLV9RGX","Victor","Simon",328,3712.67,84858.83,22.8565506764673402,"High risk"
"CUSKI0LMTH66SFN","Tammy","Bauer",471,43470.52,220249.77,5.0666467757919620,"High risk"
"CUS8X8ACUAWDZVQ","Lauren","Keith",333,5005.77,451257.72,90.1475137691104465,"High risk"
"CUSXBONTHMPCVO7","Carmen","Parsons",493,19037.15,188299.04,9.8911360156325921,"High risk"
"CUSAXXJD4V8RQL5","Sheryl","Ramirez",375,80568.12,484582.18,6.0145648179453610,"High risk"
"CUS6LIMM48Y86VU","Regina","Gonzales",478,10150.58,116136.00,11.4413166538266779,"High risk"
"CUS6VT08FRSRUAB","Richard","Luna",391,17223.25,105119.90,6.1033718955481689,"High risk"
"CUSUE3G87RURZKJ","Denise","Reeves",493,40551.45,401893.81,9.9107136736170963,"High risk"
"CUSO01YTQYSAT77","Alyssa","Ramirez",387,52435.77,468213.22,8.9292713733392301,"High risk"
"CUS8ZEFHTIRXC2X","Sara","Morris",434,24795.01,204622.79,8.2525794504620083,"High risk"
"CUSO5JDG7ZBB8B0","Jennifer","Stone",385,7311.96,217806.31,29.7876779960503066,"High risk"
"CUSTFY0LBOM56CC","Alvin","Jones",427,41496.25,245575.68,5.9180210259963250,"High risk"
"CUSM5YDEA2S59HZ","Vanessa","Murphy",472,82157.54,448758.57,5.4621714574219238,"High risk"
"CUSPPL7LIMI9IMW","Michelle","Davidson",349,16556.04,294740.10,17.8025723542586271,"High risk"
"CUSQPL50JWXSBU6","Melissa","Gay",458,32638.56,254843.93,7.8080629169914359,"High risk"
"CUSF72X8OGIEOTF","Brandy","Hill",391,38793.73,265853.49,6.8530015030779458,"High risk"
"CUSZRW19SG6BYHA","Jennifer","Carroll",391,40366.25,257114.16,6.3695329638002044,"High risk"
"CUS6OOTZK4FZ1I7","Lisa","Neal",323,60281.33,339424.56,5.6306747047551871,"High risk"
"CUS5D7EFJGC46HD","Karen","Farrell",322,7682.66,257189.69,33.4766461095505984,"High risk"
"CUSDPCLASREGNVY","Tommy","Taylor",424,40536.44,301949.91,7.4488512064700304,"High risk"
"CUSZZWKK82AZOAH","Richard","Acevedo",401,29692.56,284007.36,9.5649334378713051,"High risk"
"CUS23NRS1WVPFG5","Jeremy","Hernandez",407,30214.39,262807.32,8.6980845881713978,"High risk"
"CUS3ENLL27NAOBI","Joseph","Flowers",399,65571.94,536298.20,8.1787758605281466,"High risk"
"CUS8WXDWI6SBGHB","Roger","Hernandez",458,30406.06,214159.81,7.0433265605606251,"High risk"
"CUSRL14AG2LUOSV","Michael","Gonzalez",514,32651.03,279357.28,8.5558489272773324,"High risk"
"CUSP4U7WJ0VYSD3","Andrew","White",365,15059.08,259135.87,17.2079482943181124,"High risk"
"CUS5DPZ6EQBCD4L","David","Powell",424,24389.38,252262.88,10.3431444341758585,"High risk"
"CUSQ8BGJ5G1HOG8","George","Lopez",424,32243.00,207605.03,6.4387628322426573,"High risk"
"CUSDDD6NYI94HFC","Casey","Rowland",488,78747.55,504990.93,6.4127827468918081,"High risk"
"CUS867GVFPLB0F1","Brittany","Weaver",513,29154.28,149653.36,5.1331523193164091,"High risk"
"CUS6FQ0N8MDRP01","Cynthia","Bartlett",482,1304.83,149860.15,114.8503253297364408,"High risk"
"CUSTNSF90FDTQMI","Jennifer","Maldonado",311,62815.46,474369.52,7.5517956885136239,"High risk"
"CUSZBS6K7XGH7II","John","Villa",359,39342.09,291169.10,7.4009565836487080,"High risk"
"CUSK947MCWYS6GR","Frank","Keith",546,3042.68,176862.98,58.1273679782297185,"High risk"
"CUS8D8T8VLPCNUI","Kimberly","Thomas",485,49246.95,321844.34,6.5353151819554307,"High risk"
"CUSS49CIRS505N1","Shawn","Brown",533,35602.12,874926.72,24.5751297956413832,"High risk"
"CUS05Q6RY5CTVI8","Bruce","Mcneil",352,8357.20,74149.04,8.8724740343655770,"High risk"
"CUS92C9O8VQSDEG","Nicholas","Whitehead",519,40847.05,206547.26,5.0566016395308841,"High risk"
"CUSW3KHKT9IFVDQ","Kayla","Wilson",337,43872.64,334866.65,7.6326988756546221,"High risk"
"CUS3BO17ECYHN3K","Carolyn","Beasley",410,21548.20,128390.82,5.9583083505814871,"High risk"
"CUSXEBZHYLR1V5Z","Heather","Jones",324,28372.86,243402.40,8.5787051428724492,"High risk"
"CUS9TGL76CJP1FJ","Sara","Mccarty",434,118506.77,849487.25,7.1682592479737655,"High risk"
"CUS7DSM329AHXHS","Karen","Chavez",331,4516.46,204905.59,45.3686271991781174,"High risk"
"CUSBGLFXIPD02I0","Raymond","Ayala",490,42515.33,266422.98,6.2665156309500597,"High risk"
"CUS2B8RGYKO3RBJ","Aaron","Yang",409,231.14,289405.11,1252.0771393960370338,"High risk"
"CUSTD0YVIZUUV5X","Traci","Ramos",519,21027.48,218299.89,10.3816477295424844,"High risk"
"CUS7YINGB8JQW67","Diana","Keller",322,13985.08,112158.54,8.0198711769971999,"High risk"
"CUS8R45W4COLN0V","Melissa","Long",364,57346.45,433639.74,7.5617538661939841,"High risk"
"CUSM1PJJ16AG5KO","Larry","Gill",490,16357.05,128334.17,7.8458016573893214,"High risk"
"CUSIQ2ELVYQ7L7V","Beth","Camacho",533,14848.46,152198.44,10.2501161736638008,"High risk"
"CUS9Z6PAHXEQW4I","Timothy","Osborne",491,51020.90,362862.94,7.1120450638855841,"High risk"
"CUS1DRWR2RVA2UL","Tiffany","Bailey",463,5693.26,159071.80,27.9403715972922368,"High risk"
"CUS1FJCN47DO27Q","Keith","Moreno",475,43542.12,446243.86,10.2485561107268089,"High risk"
"CUS0CRQ7MDFV844","Christopher","Peck",342,40647.92,271959.38,6.6906099992324330,"High risk"
"CUSV3PIPFW89JT2","Joshua","Guzman",481,35199.61,181797.22,5.1647509730931678,"High risk"
"CUSKWVR6HXD2SB8","Alyssa","Schaefer",412,19586.22,252635.64,12.8986420044296449,"High risk"
"CUS5JG6L448IH1K","Megan","Richardson",441,42670.68,251327.84,5.8899422273092437,"High risk"
"CUSRQ9OZG3F0AQZ","David","Henderson",533,9547.50,196622.12,20.5940947892118356,"High risk"
"CUSJ933589MMDZT","Jennifer","Barber",309,2294.43,26281.50,11.4544788901818752,"High risk"
"CUSJQE5FGAP5DKD","Andrew","Smith",453,19022.92,274756.49,14.4434445395344143,"High risk"
"CUSW1H19KJASZFM","Pamela","Macias",431,36421.45,192704.37,5.2909582128114065,"High risk"
"CUSW0P483WO260L","Kenneth","Fischer",494,98420.60,530431.85,5.3894393043732714,"High risk"
"CUSFP2VV6RBG90I","Beth","Taylor",418,37459.16,326103.25,8.7055676101653107,"High risk"
"CUSWGNZ9URIE4ZS","Sara","Gross",473,44881.62,490283.95,10.9239361235178231,"High risk"
"CUSGVVW4BRPYY3A","Tyler","Mendoza",426,20907.36,258202.89,12.3498562228803637,"High risk"
"CUSNV93JG8GN7GR","Trevor","Ochoa",311,26697.43,507736.15,19.0181657934864891,"High risk"
"CUSAOJDZZR5IEC3","Eric","Hamilton",307,23582.59,270132.64,11.4547486090374297,"High risk"
"CUSTJ03O5J8AUPV","Jeffrey","Brooks",508,31896.79,213722.26,6.7004316108298045,"High risk"
"CUSL6GTB8118LWI","Jonathon","Griffin",413,29461.29,281814.30,9.5655791039699891,"High risk"
"CUSN71QXTUV0MA8","Jason","Norris",475,42790.73,269291.38,6.2932177132757492,"High risk"
"CUSUN7255G2FQRG","Gregory","Cross",316,44991.88,369607.98,8.2149930165176472,"High risk"
"CUSU1EXAS6KWZ2Y","Nathan","Pitts",493,53000.17,265519.99,5.0097950629214963,"High risk"
"CUSVPAYP4GZT935","Michael","Sanchez",488,13100.81,172389.43,13.1586848446775428,"High risk"
"CUS5F8GH3VCD6LA","Travis","Drake",385,8199.20,241589.20,29.4649721924090155,"High risk"
"CUSXKLR50YEI7C9","Kenneth","Mendoza",385,71721.55,411873.15,5.7426693929509332,"High risk"
"CUSZOKJJ13HV6ID","David","West",427,40790.17,258249.95,6.3311810173872774,"High risk"
"CUS5IT16HJS1KT9","Frederick","Neal",461,26487.01,251459.65,9.4936970990685623,"High risk"
"CUS8NQ99FR8QOOE","Tina","Richards",471,34695.98,265039.04,7.6388976475084433,"High risk"
"CUS7UZ5K7FXABST","Ryan","Obrien",475,14149.10,257839.33,18.2230198387176570,"High risk"
"CUSU6NYT3HOL1L5","Angela","Mckee",406,8684.27,246139.01,28.3430858322000583,"High risk"
"CUSMH11ILTF4F5W","Patrick","Gardner",318,44655.01,263868.44,5.9090444722775787,"High risk"
"CUSXRFPPFYC28WK","Matthew","Hale",466,3220.88,263539.79,81.8222939072551601,"High risk"
"CUSC702WULLQ3R5","Nicole","Mooney",314,11636.23,144518.42,12.4196943511773143,"High risk"
"CUSOH4R0D3FNZRB","Scott","Hebert",526,2945.43,17185.96,5.8347881294072512,"High risk"
"CUSJYW6MUVXYP83","Elizabeth","Anderson",524,16267.12,147269.58,9.0532054844373190,"High risk"
"CUSMDG7L20LTWNE","Benjamin","Morrison",429,1636.80,100443.91,61.3660251710654936,"High risk"
"CUSPV8J6GUCHDG8","Brent","Garrison",317,80316.01,608830.92,7.5804428033713328,"High risk"
"CUSA49RN6HI8N2H","Adrian","Chandler",453,23408.26,511305.97,21.8429720961745982,"High risk"
"CUSQ84B8GPTU3VA","Melanie","Wright",327,32594.19,197924.35,6.0723813047662789,"High risk"
"CUSO2I52I339EOM","Melissa","Zimmerman",361,41864.48,358110.92,8.5540515491891933,"High risk"
"CUSY6VPASGPAGI3","Tiffany","Bryant",440,35679.63,263799.99,7.3935741486108460,"High risk"
"CUSYWC9I31JWZ55","Jennifer","Howard",516,37385.77,216367.93,5.7874407829503044,"High risk"
"CUSOUROL6BIV0Z5","Elizabeth","Ferrell",376,92418.43,478016.55,5.1723076230574356,"High risk"
"CUSPIP18KMW26C2","Jason","Wheeler",367,80053.87,516610.80,6.4532895161720476,"High risk"
"CUS21GC56K9Z018","Angela","Adams",480,870.13,293050.75,336.7896176433406502,"High risk"
"CUS1CF9CPLXEJ6B","Sean","Preston",483,42259.26,416393.35,9.8533043408710896,"High risk"
"CUSOS1FVKT71C46","Kathleen","Lam",331,25645.61,195605.71,7.6272590123611799,"High risk"
"CUSYB7TH34CUYSG","Johnathan","Garrett",436,29193.41,246373.44,8.4393512097421987,"High risk"
"CUSYW6WEYUK6BCD","Matthew","Wheeler",459,5662.18,136987.85,24.1934820157607141,"High risk"
"CUSCPLEXAZH37WE","Spencer","Jones",324,36080.50,233269.51,6.4652515901941492,"High risk"
"CUSD29F8PX71M8E","Lori","Allen",361,52173.90,512905.39,9.8306890993389415,"High risk"
"CUSGWN0MODP9NUF","Stephanie","Kelly",525,21594.42,168203.91,7.7892302733761777,"High risk"
"CUS2TVMXQYJROFH","Brenda","Davis",436,43614.27,406349.20,9.3168864227235719,"High risk"
"CUSXWN0BOH0NJ6K","Theresa","Sloan",357,19135.22,267312.46,13.9696569989788463,"High risk"
"CUSH6T5GWRCGAF5","Tina","Porter",370,11750.33,132538.60,11.2795640633071582,"High risk"
"CUS58A0402B0X6E","Joshua","Parsons",403,26717.54,201076.37,7.5260061367925340,"High risk"
"CUSS2XO7XOCHATN","Maureen","Kim",405,22579.75,432711.92,19.1637161616049779,"High risk"
"CUSC3R9MZ9IC36H","Catherine","Lloyd",364,74221.84,497959.11,6.7090644748230440,"High risk"
"CUSIOU3WBVDDT8N","Jacqueline","Clarke",369,45267.55,257346.58,5.6850123322335757,"High risk"
"CUS766ZFCK3QQU3","Sarah","Pitts",399,77183.58,464528.16,6.0184842423738313,"High risk"
"CUSNHRVW9RIID4R","Lisa","Clark",445,763.14,75312.07,98.6870954215478156,"High risk"
"CUSLJQRJDOD4P4E","Casey","Bender",470,81029.59,514121.59,6.3448622904299528,"High risk"
"CUSGKJYRNNSB2OZ","Margaret","Sanchez",378,20966.71,167074.59,7.9685649298340083,"High risk"
"CUSMRBZN59GMUCJ","Joseph","Adams",540,15306.46,231816.78,15.1450289616279662,"High risk"
"CUS28UBHJ84B33A","Traci","Mccarthy",360,4843.63,167234.01,34.5265864651098453,"High risk"
"CUSOAXT5JZZLIQ8","Cindy","Ware",422,19162.85,237284.96,12.3825506122523529,"High risk"
"CUSVOBW1CG7ENI3","Brittany","Lewis",371,49003.14,318797.32,6.5056508623733091,"High risk"
"CUS74A9PNMHL3AH","Michael","Robinson",523,15408.91,276529.41,17.9460721102271348,"High risk"
"CUSVEYD5MLGMXZZ","Michelle","Wells",506,36244.67,408529.80,11.2714448772743689,"High risk"
"CUSWH4RBFCC5C64","Derrick","Coffey",504,8199.80,88204.81,10.7569465108905095,"High risk"
"CUSDPQV3L0E2I1R","Nicholas","Brown",427,32068.22,261151.27,8.1436160161056647,"High risk"
"CUSPAUQBEVDP96I","David","Ward",302,17111.05,212961.71,12.4458586702744718,"High risk"
"CUS3P24BX2144VW","Kimberly","Bryant",479,31056.84,427563.18,13.7671179682156974,"High risk"
"CUS26OWAT2UFOCJ","Kurt","Landry",408,34941.90,273544.92,7.8285645600267873,"High risk"
"CUSFQQ2B1BK5PN6","James","Jarvis",344,52304.99,302258.32,5.7787664236242087,"High risk"
"CUSA57HWUE4GNYA","Angela","Mcdonald",519,24706.99,162449.01,6.5750222912625132,"High risk"
"CUSKOCWDEMM0UEZ","Tina","Avila",450,59535.55,459418.43,7.7167075805968031,"High risk"
"CUS1XA64I1BG49C","Jenna","Shelton",474,33720.40,370352.53,10.9830408298833940,"High risk"
"CUSRB6X6TWS79CT","Mark","Wright",516,12459.85,112172.65,9.0027287647925136,"High risk"
"CUSAU91AGAGIY4V","Cynthia","Paul",321,83445.01,505298.93,6.0554721007283719,"High risk"
"CUSMM01O4KPKJSW","Timothy","Morris",438,41869.13,252048.05,6.0199017748876081,"High risk"
"CUSQMGPOEMKSD1J","Eric","Buckley",381,20375.26,382013.97,18.7489126519121719,"High risk"
"CUSJPBUQRPRT0X8","Wayne","Davis",433,9041.53,99770.22,11.0346611690720486,"High risk"
"CUS4SO3STYPTY3B","Amanda","Cook",429,30710.51,161991.89,5.2748029908979043,"High risk"
"CUSW1JKLRWN193I","Christopher","Kelly",454,91628.68,689822.37,7.5284547370975987,"High risk"
"CUSVO6N5WZ6T2YN","Rebecca","Kim",419,8288.95,187979.91,22.6783742211015871,"High risk"
"CUS8E24RZBJHTZQ","Tommy","Byrd",362,49196.36,254010.46,5.1631962202081617,"High risk"
"CUS7PNUD53QE5EE","Ryan","Romero",325,49462.26,280559.38,5.6721908784596579,"High risk"
"CUS15QG8A336NWG","Connie","Rowe",307,45433.76,545070.99,11.9970477900134173,"High risk"
"CUS4C4BDMSPO2Q8","Amy","Gutierrez",303,13178.32,400025.01,30.3547804272471757,"High risk"
"CUS52DXGHK8W6UF","Marisa","Jones",541,1593.69,326113.76,204.6281020775684104,"High risk"
"CUSENNMEFHKN5IF","Robert","White",522,20258.92,251335.36,12.4061578800844270,"High risk"
"CUSMKLSSG4JTZIZ","James","Butler",386,9501.97,605414.09,63.7145865541566644,"High risk"
"CUSPZLK3E4XYF9I","Angel","Wheeler",478,44300.38,252620.47,5.7024447645821548,"High risk"
"CUS6ZPI288H23TU","Nina","Hughes",339,3181.79,122093.89,38.3727053011040955,"High risk"
"CUSAYRIBERXE6L0","Alexis","Butler",398,13304.01,201798.42,15.1682402523750358,"High risk"
"CUS7P6K6R2LNJ9K","Ralph","Lopez",386,68016.00,545966.18,8.0270256998353329,"High risk"
"CUS2E52DY739KQ5","Sonya","Forbes",465,27400.69,315777.54,11.5244375232886471,"High risk"
"CUSKVZMO88KCDTW","Susan","Holder",441,50731.28,269601.90,5.3143129840209039,"High risk"
"CUSP7WZITMFEYAD","Kevin","Tanner",300,28004.02,291789.36,10.4195526213736456,"High risk"
"CUSY2YQAN5ZMSZ5","Elizabeth","Sawyer",397,101507.79,517542.58,5.0985503674151511,"High risk"
"CUS0VRL7A17NPDR","Dominic","Wyatt",412,26482.00,278794.47,10.5276969262140322,"High risk"
"CUSQ4KSD9GAO4H8","Eugene","Meyers",388,34581.53,271281.42,7.8446910822048649,"High risk"
"CUS4HI3351D9QCF","Kayla","Hood",398,11151.75,142863.18,12.8108305871275809,"High risk"
"CUSTDZ4BPBDTJBK","Samantha","Riley",481,18776.84,132956.96,7.0809017917817908,"High risk"
"CUSX6LK7IAZGQ09","Tamara","Anderson",467,14719.06,306010.87,20.7901095586267058,"High risk"
"CUSRQ3FBGOFB1UG","John","Barr",305,22338.40,347014.18,15.5344241306449880,"High risk"
"CUS3W2MROP2BYEE","Dawn","Williams",318,37162.61,640141.70,17.2254236179859273,"High risk"
"CUSNECKB2GNA27I","Hannah","Krueger",528,4454.59,142645.37,32.0221097789022110,"High risk"
"CUSMOXLROAD8P15","Heather","Henderson",334,2157.00,125432.48,58.1513583681038479,"High risk"
"CUSIF7A1WA4WVKP","Colleen","Rogers",455,23487.79,146451.91,6.2352358395574892,"High risk"
"CUSFDY4SN40T3RL","Carlos","Johnson",326,103572.94,519999.09,5.0206076027193976,"High risk"
"CUS87P58HNHESFK","Brandy","Hill",500,52481.78,354831.62,6.7610439280070150,"High risk"
"CUSRFNZ2N57YSJR","David","Reynolds",542,33995.22,263707.60,7.7571964529130860,"High risk"
"CUSH8AU7TTJ8O9J","Lisa","Rivas",317,2242.66,152190.98,67.8618158793575486,"High risk"
"CUSR6NTNFTMRQ96","Mary","Stevens",460,80232.89,429473.25,5.3528328594420567,"High risk"
"CUSFZICP95COT4Z","Sara","Small",528,931.29,428054.63,459.6362357590009557,"High risk"
"CUS9P7WIOPZG3RJ","Christina","Craig",320,71660.32,361392.67,5.0431350292602657,"High risk"
"CUSDC1QH02CQJ43","Monica","Watson",431,30893.83,190328.01,6.1607126730483077,"High risk"
